locationA,locationB,avg_purchase_to_delivery_days,avg_carrier_to_delivery_days,on_time_delivery,late_delivery,on_time_carrier,late_carrier,punctuality_ratio,total_successful_deliveries
Sakon Nakhon,Uthai Thani,20.045454545454547,17.772727272727273,20,2,19,3,0.9090909090909091,22
Sakon Nakhon,Uttaradit,10.047619047619047,7.190476190476191,20,1,20,1,0.9523809523809523,21
Sakon Nakhon,Yala,3.0,1.0,1,0,1,0,1.0,1
Sakon Nakhon,Yasothon,11.964285714285714,9.142857142857142,99,13,106,6,0.8839285714285714,112
Samut Prakan,Samut Prakan,11.4,7.1,9,1,9,1,0.9,10
Samut Prakan,Samut Sakhon,4.4,1.0,4,1,4,1,0.8,5
Samut Prakan,Samut Songkhram,9.0,6.368421052631579,19,0,18,1,1.0,19
Samut Prakan,Saraburi,12.617647058823529,8.5,33,1,30,4,0.9705882352941176,34
Samut Prakan,Satun,18.0,12.666666666666666,3,0,3,0,1.0,3
Samut Prakan,Si Sa Ket,10.436018957345972,7.5260663507109005,198,13,191,20,0.9383886255924171,211
Samut Prakan,Sing Buri,10.692307692307692,7.846153846153846,13,0,12,1,1.0,13
Samut Prakan,Songkhla,10.285714285714286,6.714285714285714,7,0,6,1,1.0,7
Samut Prakan,Sukhothai,13.0,12.0,2,0,2,0,1.0,2
Samut Prakan,Suphan Buri,12.5,9.0,4,0,4,0,1.0,4
Samut Prakan,Surat Thani,6.428571428571429,3.142857142857143,7,0,6,1,1.0,7
Samut Prakan,Surin,9.308510638297872,6.340425531914893,89,5,85,9,0.9468085106382979,94
Samut Prakan,Tak,11.0,6.777777777777778,8,1,9,0,0.8888888888888888,9
Samut Prakan,Trang,11.8,9.4,5,0,5,0,1.0,5
Samut Prakan,Trat,12.290322580645162,8.935483870967742,29,2,28,3,0.9354838709677419,31
Samut Prakan,Ubon Ratchathani,9.403846153846153,6.721153846153846,101,3,98,6,0.9711538461538461,104
Samut Prakan,Udon Thani,10.130434782608695,7.0,21,2,20,3,0.9130434782608695,23
Samut Prakan,Uthai Thani,12.6875,10.9375,16,0,15,1,1.0,16
Samut Prakan,Uttaradit,7.833333333333333,6.833333333333333,6,0,6,0,1.0,6
Samut Prakan,Yasothon,10.638297872340425,8.23404255319149,44,3,45,2,0.9361702127659575,47
Samut Sakhon,Saraburi,9.833333333333334,6.583333333333333,11,1,11,1,0.9166666666666666,12
Samut Sakhon,Si Sa Ket,10.764705882352942,8.215686274509803,50,1,47,4,0.9803921568627451,51
Samut Sakhon,Sing Buri,9.333333333333334,7.0,4,2,6,0,0.6666666666666666,6
Samut Sakhon,Surin,13.904761904761905,9.761904761904763,20,1,20,1,0.9523809523809523,21
Samut Sakhon,Trat,6.0,4.714285714285714,7,0,7,0,1.0,7
Samut Sakhon,Ubon Ratchathani,13.192307692307692,7.461538461538462,16,10,16,10,0.6153846153846154,26
Samut Sakhon,Udon Thani,18.0,15.75,3,1,4,0,0.75,4
Samut Sakhon,Yasothon,4.75,3.5,8,0,8,0,1.0,8
Samut Songkhram,Saraburi,12.235294117647058,9.411764705882353,31,3,32,2,0.9117647058823529,34
Samut Songkhram,Si Sa Ket,11.419354838709678,8.477419354838709,141,14,140,15,0.9096774193548387,155
Samut Songkhram,Sing Buri,14.714285714285714,13.0,6,1,7,0,0.8571428571428571,7
Samut Songkhram,Surin,11.618421052631579,8.368421052631579,74,2,70,6,0.9736842105263158,76
Samut Songkhram,Trat,11.571428571428571,9.285714285714286,13,1,14,0,0.9285714285714286,14
Samut Songkhram,Ubon Ratchathani,10.979591836734693,8.244897959183673,46,3,46,3,0.9387755102040817,49
Samut Songkhram,Udon Thani,9.823529411764707,6.823529411764706,17,0,16,1,1.0,17
Samut Songkhram,Yasothon,12.625,9.625,7,1,8,0,0.875,8
Saraburi,Saraburi,12.058823529411764,10.058823529411764,16,1,17,0,0.9411764705882353,17
Saraburi,Satun,13.0,10.714285714285714,11,3,14,0,0.7857142857142857,14
Saraburi,Si Sa Ket,11.399239543726235,8.532319391634982,248,15,237,26,0.9429657794676806,263
Saraburi,Sing Buri,14.0,11.055555555555555,14,4,15,3,0.7777777777777778,18
Saraburi,Songkhla,11.114285714285714,8.8,32,3,34,1,0.9142857142857143,35
Saraburi,Sukhothai,9.4,6.8,20,0,19,1,1.0,20
Saraburi,Suphan Buri,12.133333333333333,9.333333333333334,13,2,15,0,0.8666666666666667,15
Saraburi,Surat Thani,15.125,13.25,8,0,8,0,1.0,8
Saraburi,Surin,12.464864864864865,9.72972972972973,166,19,176,9,0.8972972972972973,185
Saraburi,Tak,11.1875,8.59375,29,3,29,3,0.90625,32
Saraburi,Trang,3.8421052631578947,2.210526315789474,19,0,19,0,1.0,19
Saraburi,Trat,11.87012987012987,9.545454545454545,74,3,76,1,0.961038961038961,77
Saraburi,Ubon Ratchathani,12.316037735849056,9.650943396226415,198,14,200,12,0.9339622641509434,212
Saraburi,Udon Thani,9.8,7.3428571428571425,34,1,34,1,0.9714285714285714,35
Saraburi,Uthai Thani,12.657142857142857,10.457142857142857,32,3,33,2,0.9142857142857143,35
Saraburi,Uttaradit,9.344827586206897,7.172413793103448,29,0,28,1,1.0,29
Saraburi,Yala,8.75,7.0,4,0,4,0,1.0,4
Saraburi,Yasothon,10.618556701030927,7.989690721649485,89,8,93,4,0.9175257731958762,97
Satun,Si Sa Ket,11.11111111111111,7.9523809523809526,59,4,54,9,0.9365079365079365,63
Satun,Sing Buri,8.5,8.0,2,0,2,0,1.0,2
Satun,Surin,13.1,10.95,18,2,20,0,0.9,20
Satun,Trat,4.4,3.8,5,0,5,0,1.0,5
Satun,Ubon Ratchathani,9.0,6.0,14,2,16,0,0.875,16
Satun,Udon Thani,9.8,2.0,5,0,4,1,1.0,5
Satun,Yasothon,9.0,7.0,2,0,2,0,1.0,2
Si Sa Ket,Si Sa Ket,12.927696078431373,9.737745098039216,734,82,755,61,0.8995098039215687,816
Si Sa Ket,Sing Buri,14.413461538461538,11.60576923076923,92,12,94,10,0.8846153846153846,104
Si Sa Ket,Songkhla,14.490384615384615,11.509615384615385,93,11,96,8,0.8942307692307693,104
Si Sa Ket,Sukhothai,12.701754385964913,9.403508771929825,51,6,54,3,0.8947368421052632,57
Si Sa Ket,Suphan Buri,14.59016393442623,11.081967213114755,56,5,58,3,0.9180327868852459,61
Si Sa Ket,Surat Thani,12.117647058823529,9.794117647058824,30,4,32,2,0.8823529411764706,34
Si Sa Ket,Surin,12.178026449643948,9.025432349949135,897,86,901,82,0.9125127161749745,983
Si Sa Ket,Tak,11.634782608695652,8.991304347826087,109,6,104,11,0.9478260869565217,115
Si Sa Ket,Trang,10.476190476190476,7.476190476190476,59,4,60,3,0.9365079365079365,63
Si Sa Ket,Trat,13.364238410596027,10.403973509933774,276,26,279,23,0.9139072847682119,302
Si Sa Ket,Ubon Ratchathani,12.397691500524658,9.203567681007344,876,77,875,78,0.919202518363064,953
Si Sa Ket,Udon Thani,13.6,9.64864864864865,170,15,165,20,0.918918918918919,185
Si Sa Ket,Uthai Thani,13.474358974358974,10.032051282051283,141,15,139,17,0.9038461538461539,156
Si Sa Ket,Uttaradit,12.826086956521738,9.478260869565217,104,11,105,10,0.9043478260869565,115
Si Sa Ket,Yala,8.692307692307692,6.384615384615385,13,0,12,1,1.0,13
Si Sa Ket,Yasothon,12.115294117647059,8.99529411764706,389,36,390,35,0.9152941176470588,425
Sing Buri,Sing Buri,5.0,4.0,1,0,1,0,1.0,1
Sing Buri,Songkhla,10.428571428571429,7.428571428571429,7,0,6,1,1.0,7
Sing Buri,Sukhothai,11.857142857142858,9.428571428571429,5,2,7,0,0.7142857142857143,7
Sing Buri,Suphan Buri,28.0,10.0,0,5,0,5,0.0,5
Sing Buri,Surat Thani,10.571428571428571,6.071428571428571,14,0,14,0,1.0,14
Sing Buri,Surin,12.586206896551724,10.258620689655173,53,5,52,6,0.9137931034482759,58
Sing Buri,Tak,7.166666666666667,4.666666666666667,6,0,6,0,1.0,6
Sing Buri,Trang,16.333333333333332,12.666666666666666,2,1,3,0,0.6666666666666666,3
Sing Buri,Trat,13.705882352941176,11.294117647058824,16,1,17,0,0.9411764705882353,17
Sing Buri,Ubon Ratchathani,15.893617021276595,12.659574468085106,42,5,43,4,0.8936170212765957,47
Sing Buri,Udon Thani,9.8,6.1,10,0,10,0,1.0,10
Sing Buri,Uthai Thani,8.166666666666666,5.916666666666667,11,1,11,1,0.9166666666666666,12
Sing Buri,Uttaradit,12.636363636363637,9.818181818181818,10,1,11,0,0.9090909090909091,11
Sing Buri,Yasothon,14.0,11.192307692307692,24,2,25,1,0.9230769230769231,26
Songkhla,Surin,11.26086956521739,7.717391304347826,44,2,44,2,0.9565217391304348,46
Songkhla,Trat,14.625,10.75,7,1,7,1,0.875,8
Songkhla,Ubon Ratchathani,7.896551724137931,5.827586206896552,29,0,29,0,1.0,29
Songkhla,Udon Thani,11.125,8.625,15,1,16,0,0.9375,16
Songkhla,Yasothon,11.294117647058824,9.529411764705882,16,1,16,1,0.9411764705882353,17
Sukhothai,Surin,13.0,8.333333333333334,22,2,22,2,0.9166666666666666,24
Sukhothai,Trat,10.777777777777779,8.555555555555555,9,0,8,1,1.0,9
Sukhothai,Ubon Ratchathani,8.933333333333334,7.2,29,1,28,2,0.9666666666666667,30
Sukhothai,Udon Thani,9.4,6.5,10,0,10,0,1.0,10
Sukhothai,Yasothon,15.076923076923077,11.615384615384615,12,1,12,1,0.9230769230769231,13
Suphan Buri,Surin,11.0,8.17142857142857,32,3,33,2,0.9142857142857143,35
Suphan Buri,Trat,6.5,4.0,7,1,7,1,0.875,8
Suphan Buri,Ubon Ratchathani,9.578947368421053,7.2631578947368425,18,1,18,1,0.9473684210526315,19
Suphan Buri,Udon Thani,15.166666666666666,10.833333333333334,6,0,6,0,1.0,6
Suphan Buri,Yasothon,26.0,25.0,1,1,2,0,0.5,2
Surat Thani,Surin,12.277777777777779,9.277777777777779,14,4,17,1,0.7777777777777778,18
Surat Thani,Trat,11.666666666666666,7.666666666666667,12,0,9,3,1.0,12
Surat Thani,Ubon Ratchathani,11.956521739130435,8.130434782608695,22,1,21,2,0.9565217391304348,23
Surat Thani,Udon Thani,13.0,10.428571428571429,6,1,7,0,0.8571428571428571,7
Surat Thani,Yasothon,7.0,5.8,5,0,5,0,1.0,5
Surin,Surin,11.777777777777779,8.657777777777778,206,19,210,15,0.9155555555555556,225
Surin,Tak,11.73076923076923,7.403846153846154,50,2,49,3,0.9615384615384616,52
Surin,Trang,7.933333333333334,5.333333333333333,15,0,15,0,1.0,15
Surin,Trat,12.642045454545455,9.613636363636363,160,16,162,14,0.9090909090909091,176
Surin,Ubon Ratchathani,12.61587982832618,9.517167381974248,428,38,433,33,0.9184549356223176,466
Surin,Udon Thani,12.417910447761194,8.626865671641792,125,9,120,14,0.9328358208955224,134
Surin,Uthai Thani,13.611940298507463,9.671641791044776,62,5,60,7,0.9253731343283582,67
Surin,Uttaradit,10.943396226415095,7.867924528301887,51,2,47,6,0.9622641509433962,53
Surin,Yala,12.0,8.0,1,0,1,0,1.0,1
Surin,Yasothon,11.087179487179487,8.143589743589743,181,14,179,16,0.9282051282051282,195
Tak,Trat,11.5,7.6875,16,0,13,3,1.0,16
Tak,Ubon Ratchathani,11.821428571428571,7.892857142857143,24,4,25,3,0.8571428571428571,28
Tak,Udon Thani,12.823529411764707,8.705882352941176,17,0,15,2,1.0,17
Tak,Yasothon,10.2,8.4,5,0,5,0,1.0,5
Trang,Trat,3.5,3.0,2,0,2,0,1.0,2
Trang,Ubon Ratchathani,5.2727272727272725,2.6363636363636362,11,0,10,1,1.0,11
Trang,Udon Thani,13.416666666666666,9.5,10,2,11,1,0.8333333333333334,12
Trang,Yasothon,3.0,1.0,1,0,1,0,1.0,1
Trat,Trat,14.32,11.24,20,5,24,1,0.8,25
Trat,Ubon Ratchathani,11.657142857142857,8.478571428571428,128,12,131,9,0.9142857142857143,140
Trat,Udon Thani,16.18421052631579,10.736842105263158,33,5,32,6,0.868421052631579,38
Trat,Uthai Thani,11.6875,8.9375,16,0,16,0,1.0,16
Trat,Uttaradit,14.88888888888889,6.222222222222222,16,2,17,1,0.8888888888888888,18
Trat,Yasothon,11.75438596491228,8.736842105263158,48,9,50,7,0.8421052631578947,57
Ubon Ratchathani,Ubon Ratchathani,9.902439024390244,7.463414634146342,192,13,194,11,0.9365853658536586,205
Ubon Ratchathani,Udon Thani,13.099173553719009,8.834710743801653,114,7,106,15,0.9421487603305785,121
Ubon Ratchathani,Uthai Thani,11.722222222222221,9.37037037037037,50,4,48,6,0.9259259259259259,54
Ubon Ratchathani,Uttaradit,9.938775510204081,7.612244897959184,47,2,49,0,0.9591836734693877,49
Ubon Ratchathani,Yala,7.75,5.5,4,0,4,0,1.0,4
Ubon Ratchathani,Yasothon,8.784431137724551,6.281437125748503,160,7,158,9,0.9580838323353293,167
Udon Thani,Udon Thani,16.0,13.222222222222221,8,1,9,0,0.8888888888888888,9
Udon Thani,Uthai Thani,13.84375,10.71875,29,3,28,4,0.90625,32
Udon Thani,Uttaradit,10.666666666666666,7.5,17,1,17,1,0.9444444444444444,18
Udon Thani,Yala,13.0,8.0,3,0,3,0,1.0,3
Udon Thani,Yasothon,13.402985074626866,9.925373134328359,63,4,59,8,0.9402985074626866,67
Uthai Thani,Yasothon,11.55,9.45,18,2,17,3,0.9,20
Uttaradit,Yasothon,11.0,9.2,9,1,10,0,0.9,10
Yala,Yasothon,9.0,8.333333333333334,3,0,3,0,1.0,3
Yasothon,Yasothon,13.31578947368421,10.578947368421053,17,2,18,1,0.8947368421052632,19
